Date,Open,High,Low,Close,Adj Close,Volume
10/21/2015,549.450012,552,542.5,547.5,529.250061,3636602
10/23/2015,549.724976,556.849976,548,554.25,535.774963,2233524
10/26/2015,556.974976,557.099976,548.5,550.75,532.391602,2443992
10/27/2015,547.775024,557,547.775024,555.450012,536.935059,4492016
10/28/2015,552.525024,562,552.525024,555.75,537.224976,3847380
10/29/2015,555,557.25,550,551.775024,533.382446,3351184
10/30/2015,551,556,545.224976,549.799988,531.473206,4048730
11/2/2015,547.525024,547.950012,538.25,541.549988,523.498352,1578276
11/3/2015,545.474976,546,539.599976,542.450012,524.368286,1274296
11/4/2015,545.025024,549.049988,539.125,540.849976,522.821655,1348222
11/5/2015,539.25,541.5,534.75,539.924988,521.927429,1798476
11/6/2015,540.349976,544.5,537.625,540.450012,522.434998,2940502
11/9/2015,529,534.825012,525.5,532.400024,514.65332,5714716
11/10/2015,530.025024,532.5,526.224976,527.299988,509.723267,2201290
11/13/2015,524.700012,527.5,520.5,526.025024,508.490814,1970014
11/16/2015,524.375,532.5,522.625,530.474976,512.79248,2367366
11/17/2015,531.650024,531.900024,525.599976,530.400024,512.719971,1283702
11/18/2015,530.849976,532.924988,523.150024,524.299988,506.823303,1223360
11/19/2015,527.5,535.474976,524.799988,534.450012,516.63501,1638840
11/20/2015,532.450012,540.125,530,535.424988,517.577454,2324080
11/23/2015,537,537.75,529.525024,533.025024,515.257568,1704140
11/24/2015,532.625,536.75,531.049988,532.174988,514.43573,2001126
11/26/2015,529.5,533.5,525.549988,531.974976,514.242432,4395742
11/27/2015,532.424988,541.099976,530.474976,539.700012,521.710083,3462536
11/30/2015,539.599976,540.5,534.849976,538.875,520.912415,2623888
12/1/2015,538.525024,542.450012,536.75,541.5,523.449951,947666
12/2/2015,545,546.349976,535.924988,538.900024,520.936707,1281142
12/3/2015,536.25,540.5,533.650024,538.375,520.429138,1903856
12/4/2015,536.799988,536.799988,528,529.450012,511.801636,2929914
12/7/2015,534.099976,535.549988,530.549988,530.974976,513.275757,2907404
12/8/2015,530.5,530.950012,523.5,524.625,507.137512,2451330
12/9/2015,523.549988,528.5,522.424988,523.724976,506.267426,1945308
12/10/2015,522.5,531.599976,521.150024,530.299988,512.623352,3257170
12/11/2015,530,530.299988,521,523.174988,505.73584,1516960
12/14/2015,520.5,529.924988,520.049988,527.525024,509.940796,2939008
12/15/2015,526.5,531.224976,522.650024,529.724976,512.067444,2278708
12/16/2015,531.5,536.674988,529.674988,533.650024,515.861633,3421384
12/17/2015,536.950012,542,532.5,540.125,522.120789,2439006
12/18/2015,542.5,542.5,534.25,536.5,518.616638,1586064
12/21/2015,535.875,539.950012,534.525024,537.700012,519.776672,1548750
12/22/2015,537.25,538.25,532,533.224976,515.450806,1214768
12/23/2015,536.299988,538.974976,534.575012,537.049988,519.148315,1506984
12/24/2015,538.099976,538.200012,534.150024,537,519.099976,1073176
12/28/2015,537,539.950012,533.875,538.625,520.670776,3877714
12/29/2015,539.474976,539.924988,535.650024,538.974976,521.009094,2115806
12/30/2015,540,540.974976,536.275024,537.150024,519.245056,1056280
12/31/2015,537.5,542.450012,537.5,541.075012,523.039185,4645004
1/1/2016,541.200012,545.125,538.075012,544.375,526.229187,1597538
1/4/2016,542,542,534.049988,535.25,517.408325,2593768
1/5/2016,535.099976,537.400024,530.674988,531.200012,513.493286,1580436
1/6/2016,528.325012,538.375,528.325012,533.549988,515.765015,2082768
1/7/2016,530.049988,532.450012,524.849976,528.099976,510.496674,3027714
1/8/2016,530.974976,532.25,528.625,531.174988,513.469177,1744178
1/11/2016,526.025024,530.5,522.650024,529.299988,511.656647,1644456
1/12/2016,531.950012,531.950012,521.75,523.474976,506.025787,2129368
1/13/2016,526,531.375,518.5,530.075012,512.405823,2257574
1/14/2016,525.075012,528.700012,519.75,524.875,507.37915,3139592
1/15/2016,524,527.724976,519.049988,521.075012,503.70578,2708630
1/18/2016,517.825012,520.724976,510.5,512.924988,495.827484,3247694
1/19/2016,513.599976,518.775024,513.150024,517.900024,500.636719,3202606
1/20/2016,512.5,554,503.950012,509.149994,492.178284,4781794
1/21/2016,510.5,516.625,506.700012,511.5,494.449951,3150402
1/22/2016,512.849976,522.125,511.024994,515.150024,497.978363,2118142
1/25/2016,519.974976,523.349976,516.525024,520.575012,503.222473,5071942
1/27/2016,524.224976,524.349976,516.5,517.825012,500.564148,2019734
1/28/2016,519.5,523.450012,515,515.849976,498.654968,4975986
1/29/2016,517.599976,527.474976,517.599976,524.924988,507.42749,2680092
2/1/2016,529,533.5,526.849976,529.875,512.212463,2304742
2/2/2016,532.5,532.625,525.099976,526.900024,509.33667,3264314
2/3/2016,522.25,525.700012,521,521.924988,504.527435,2425122
2/4/2016,524,527.450012,522.775024,524.599976,507.11322,2837996
2/5/2016,526.400024,531.900024,522.799988,527.625,510.037476,3761952
2/8/2016,527.5,529,515.150024,517.924988,500.660767,1740962
2/9/2016,513.349976,515.775024,510.325012,513.025024,495.924194,2767730
2/10/2016,511.950012,515.075012,505.049988,506.475006,489.592499,3841140
2/11/2016,505,506.5,484.100006,487.649994,471.394989,4401800
2/12/2016,489.5,493.225006,483,485.700012,469.509979,6271072
2/15/2016,490,494.125,485.549988,486.799988,470.573303,5456480
2/16/2016,490.75,491,481,486.725006,470.500824,3568048
2/17/2016,488.450012,489.950012,479.5,487.450012,471.20166,3751962
2/18/2016,493,495.625,488.5,494.725006,478.234192,3399928
2/19/2016,494.375,496.299988,486.75,494.649994,478.161621,1664330
2/22/2016,491.5,498,491.5,494.375,477.895813,2001198
2/23/2016,492.450012,492.75,483,485.024994,468.857452,3039160
2/24/2016,480,481.450012,473.200012,474.799988,458.973297,3231734
2/25/2016,477,478.625,469.100006,471.325012,455.614166,4231598
2/26/2016,475,485.5,472.5,480.5,464.483307,3104694
2/29/2016,480.549988,491.299988,464,485.924988,469.727478,4406376
3/1/2016,487.475006,493.375,485.924988,492.075012,475.672485,2161280
3/2/2016,499,505.450012,497.5,503.600006,486.813293,3179488
3/3/2016,505.375,510,505,507.924988,490.99411,2305200
3/4/2016,507.725006,512.450012,496.549988,510.274994,493.265839,2852312
3/8/2016,512,512,504.75,507.075012,490.172485,956844
3/9/2016,506.5,514.950012,503.375,512.400024,495.320007,3264086
3/10/2016,512.400024,512.875,505.049988,510.625,493.604126,1335696
3/11/2016,509.950012,515.400024,506.5,514.349976,497.204956,2365428
3/14/2016,514,518.974976,512.625,513.775024,496.64917,1504328
3/15/2016,513.950012,516.700012,510.825012,513.349976,496.238281,3845018
3/16/2016,513.5,517.125,509.475006,515.224976,498.050781,2401774
3/17/2016,517.474976,519.5,505.575012,509.200012,492.226654,2556742
3/18/2016,511.475006,516,507.674988,514.200012,497.059998,2067534
3/21/2016,516.5,523.674988,516.125,522.799988,505.373322,2659398
3/22/2016,523.25,528.299988,520.349976,526.924988,509.360809,2060132
3/23/2016,526.525024,526.525024,520.275024,524.674988,507.18576,4232150
3/28/2016,522.5,526.5,520.825012,523.75,506.291656,5635434
3/29/2016,523.75,529.75,522.125,526.900024,509.33667,3366976
3/30/2016,529,534.950012,526.950012,532.474976,514.72583,3907190
3/31/2016,533.424988,539.450012,532.525024,535.575012,517.722534,10040196
4/1/2016,534.400024,538.200012,528.400024,532.224976,514.484192,2579324
4/4/2016,532.599976,536.400024,532,534.525024,516.707458,3089980
4/5/2016,534.5,538.450012,527.825012,528.724976,511.100769,3331514
4/6/2016,530.5,533.474976,528.375,530.75,513.05835,2147688
4/7/2016,532,532.375,523.525024,527.75,510.158234,1955846
4/8/2016,527.5,531.674988,527.125,529.674988,512.019165,1481398
4/11/2016,530.150024,537.049988,521.424988,535.474976,517.625793,2024810
4/12/2016,534.799988,535.5,529.625,531.5,513.783325,2470740
4/13/2016,536,542.474976,534.75,540.875,522.845825,2487302
4/18/2016,541.75,546,535.799988,543.900024,525.769958,2058534
4/20/2016,545.950012,550,541.775024,548.924988,530.627441,1910676
4/21/2016,547.5,552.575012,544.5,545.575012,527.38916,4095864
4/22/2016,544.75,550.424988,542.599976,546.075012,527.872498,3904660
4/25/2016,550,550,542.25,546.625,528.404175,2780980
4/26/2016,547.5,557.5,546.25,556.924988,538.360901,3526898
4/27/2016,554.924988,562.5,554.5,562.099976,543.363281,2881818
4/28/2016,562.099976,568.349976,555.174988,556.974976,538.409058,4044792
4/29/2016,556.900024,568,553.099976,566.174988,547.30249,2805970
5/2/2016,563.875,565,558,558.825012,540.19751,1931358
5/3/2016,560.950012,567.5,556.575012,559,540.366699,2347648
5/4/2016,558.75,567.25,557.125,563.674988,544.885742,2646164
5/5/2016,564,567.375,561.349976,566.150024,547.278259,2607124
5/6/2016,566,566.125,558.625,559.825012,541.164124,1366576
5/9/2016,560,572.474976,559.5,570.700012,551.676636,3476590
5/10/2016,571.75,573.75,568.049988,572.450012,553.368286,2726500
5/11/2016,567.349976,572.5,564.849976,569.400024,550.419983,3073686
5/12/2016,572,576,566.25,574.549988,555.398376,2110844
5/13/2016,574,574,565,570.450012,551.434998,2522658
5/16/2016,572.5,582.950012,566.275024,581.400024,562.020081,2259384
5/17/2016,582.525024,584.625,575.650024,576.724976,557.500793,2147712
5/18/2016,575.5,575.5,565.75,570.325012,551.314148,2081322
5/19/2016,570.049988,571.349976,566,569.650024,550.661682,1927898
5/20/2016,569.974976,574.25,566.799988,570.450012,551.434998,1008316
5/23/2016,570.974976,574.974976,566.599976,568.375,549.429138,1731766
5/24/2016,569.200012,571.825012,567.775024,569.974976,550.97583,1629734
5/25/2016,573.150024,587.974976,573.150024,586.650024,567.094971,2883674
5/26/2016,588.049988,594.450012,583.125,591.625,571.904053,6852780
5/27/2016,591.625,595,588.349976,593.400024,573.620056,2887592
5/30/2016,593.5,597.5,589.049988,589.875,570.212402,1907266
5/31/2016,592.950012,592.950012,588.700012,590.950012,571.251709,2757820
6/1/2016,591.474976,591.474976,585.5,587.575012,567.989258,2837816
6/2/2016,587.349976,590.299988,585.5,587.474976,567.892456,3955308
6/3/2016,590.049988,592.5,584.525024,585.875,566.345825,2262210
6/6/2016,588,591.200012,585.025024,585.549988,566.031738,2773654
6/7/2016,588.474976,590,583.825012,586.849976,567.28833,2814252
6/8/2016,587.900024,589,580.5,581.299988,561.923279,2371406
6/9/2016,581.25,582.099976,576.25,579.700012,560.376648,2324092
6/10/2016,579.200012,586.349976,578.099976,580.674988,561.319153,3161156
6/13/2016,577.375,582.474976,575.525024,576.450012,557.234863,1661618
6/14/2016,577.5,578.5,572.125,575.924988,556.727417,1914384
6/15/2016,577.5,585.450012,576.599976,584.775024,565.282471,1522912
6/16/2016,583.275024,584.424988,577.674988,581.075012,561.705688,2363884
6/17/2016,583.5,589,582.775024,585,565.499939,1880826
6/20/2016,579.5,589.625,579.400024,586.025024,566.490845,1371382
6/21/2016,587.5,587.724976,580.599976,583.325012,563.880798,1335484
6/22/2016,583,587.5,583,585.75,566.224915,1901920
6/23/2016,584.900024,595.924988,583.75,595.049988,575.214966,1963366
6/24/2016,579.924988,585.950012,573.5,580.950012,561.585022,5586982
6/27/2016,581,584.5,576.525024,579.974976,560.642517,2081894
6/28/2016,580.625,586.549988,575,583.474976,564.025818,2017490
6/29/2016,582.5,584.75,579.849976,584.150024,569.313049,2710334
6/30/2016,585.5,590,581.075012,588.224976,573.284424,8139446
7/1/2016,590,592.5,585.900024,587.25,572.334229,2152438
7/4/2016,589.099976,589.75,585.700012,586.400024,571.505859,3624926
7/5/2016,586.400024,587.150024,581,582.799988,567.997253,1068164
7/7/2016,583.950012,594.375,580.450012,592.825012,577.767639,2416308
7/8/2016,592.549988,592.799988,585.625,587.424988,572.504822,1559434
7/11/2016,593,600.950012,590.525024,599.875,584.638611,2551266
7/12/2016,604.950012,604.950012,597.775024,601.075012,585.808105,3523016
7/13/2016,599.900024,600.974976,596.650024,598.875,583.664001,3343536
7/14/2016,600.5,601.075012,596.099976,600.174988,584.930969,1729834
7/15/2016,601.900024,613,597.549988,611.849976,596.309387,2887108
7/18/2016,612.5,619.25,611.325012,613.724976,598.13678,2219242
7/19/2016,614.5,615.375,606.924988,609.174988,593.702454,1293002
7/20/2016,611.5,619.25,610.875,616.099976,600.451477,2345166
7/21/2016,615.349976,619.950012,611.25,614.299988,598.697205,4556452
7/22/2016,616.674988,617.325012,610.75,615.400024,599.769287,2810136
7/25/2016,616.5,624.724976,613.5,623.474976,607.63916,4936442
7/26/2016,621.200012,622.825012,617.575012,619.400024,603.667725,2832996
7/27/2016,620.5,623.775024,615,618.474976,602.766113,5367368
7/28/2016,619,625.625,617.775024,624.224976,608.370117,5323264
7/29/2016,624,625,617.5,623.099976,607.273682,1697838
8/1/2016,624.5,629.474976,613.825012,621.150024,605.37323,2780432
8/2/2016,623.5,628.224976,620.200012,621.650024,605.860474,2664698
8/3/2016,620.549988,624.974976,615.5,620.224976,604.47168,2366938
8/4/2016,623.299988,623.349976,616.799988,620.5,604.739746,2331440
8/5/2016,623.700012,627.825012,620.875,624.625,608.76001,2892456
8/8/2016,626.450012,627.5,622.275024,624.799988,608.930542,2364388
8/9/2016,626.450012,626.450012,618.849976,623.599976,607.761047,2105428
8/10/2016,622.5,625.474976,609.875,613.450012,597.868835,1809860
8/11/2016,613.400024,617.5,611,614.125,598.526611,1428036
8/12/2016,615.525024,617.5,609.700012,614.349976,598.745911,2320748
8/16/2016,616.5,619.224976,606.900024,613.650024,598.063721,1734284
8/17/2016,616.700012,618.75,613,617.450012,601.767273,2755518
8/18/2016,619,627.450012,617.275024,626.25,610.343689,3055828
8/19/2016,625,625,620.724976,623.549988,607.71228,2055318
8/22/2016,622.525024,627.224976,620.5,625.150024,609.271606,2750646
8/23/2016,625.5,627,623.025024,625.724976,609.832031,2657262
8/24/2016,626.025024,632.099976,623.525024,630.900024,614.875549,2785468
8/25/2016,632,633.400024,627.150024,629.275024,613.291809,4364944
8/26/2016,630,630.950012,626.950012,628.549988,612.585327,1260568
8/29/2016,627.75,627.75,618.099976,619.049988,603.326538,1472092
8/30/2016,622.549988,635.25,621.974976,634.325012,618.213562,4933804
8/31/2016,634.5,647.5,632.75,645.599976,629.202148,5580682
9/1/2016,644,645,637.700012,641.849976,625.547424,2612338
9/2/2016,642.75,644.5,640.575012,642.549988,626.229675,1977594
9/6/2016,645.025024,651.950012,645.025024,650.200012,633.685425,2754442
9/7/2016,650.5,652.5,641.549988,643.375,627.033752,2008222
9/8/2016,645,647.625,641.799988,644.700012,628.325073,1452690
9/9/2016,645,647.25,639.150024,645.200012,628.812378,2006884
9/12/2016,637.349976,642.200012,635.75,639.950012,623.69574,1992864
9/14/2016,637.5,638.5,632.700012,634.724976,618.603455,1924754
9/15/2016,636,641.950012,634.924988,639.799988,623.5495,1750906
9/16/2016,641.900024,652.25,641.900024,648.924988,632.442749,3262908
9/19/2016,648.5,651.25,644,645.075012,628.690613,2947416
9/20/2016,646.325012,647.5,642.025024,644.224976,627.862061,1889124
9/21/2016,646,649,643.950012,646.5,630.079346,2128200
9/22/2016,652.5,658.474976,650.275024,653.450012,636.852905,3277900
9/23/2016,653.025024,659.224976,650.75,656.349976,639.679138,2438404
9/26/2016,653.049988,654.450012,646.849976,648.075012,631.61438,2788386
9/27/2016,649.5,653.075012,647.424988,649.025024,632.540283,2028406
9/28/2016,649.950012,650,644.5,647.625,631.17572,2494826
9/29/2016,648.974976,653,633.974976,638.75,622.526245,8225006
9/30/2016,638.549988,640.5,633.700012,636.424988,620.260254,2069214
10/3/2016,640.5,644.950012,638.200012,643.599976,627.25293,1950274
10/4/2016,644.299988,647.5,641.150024,644.775024,628.398193,1387756
10/5/2016,649,650.025024,638.200012,643.049988,626.71698,1823510
10/6/2016,643.549988,647.799988,639.525024,640.974976,624.694702,1447856
10/7/2016,642,643.875,638.125,640.299988,624.036804,1668732
10/10/2016,642.5,643.950012,639.375,642.174988,625.864197,2359656
10/13/2016,639.5,639.5,628.224976,631.375,615.338501,2259678
10/14/2016,632.875,634,627,630.900024,614.875549,2033558
10/17/2016,632.75,633.200012,616.375,618.849976,603.131592,2567680
10/18/2016,621.599976,630,619.5,628.924988,612.950745,1305484
10/19/2016,630.549988,631.5,624,629.174988,613.194397,1522452
10/20/2016,630.125,633.724976,625.5,627.75,611.805603,1600178
10/21/2016,628,636.474976,625,635.349976,619.212585,1978204
10/24/2016,635.875,638.424988,630.525024,631.775024,615.728394,1627832
10/25/2016,634,634,622.025024,625.150024,609.271606,2750898
10/26/2016,621.674988,632.5,617.525024,619.650024,603.911377,2683270
10/27/2016,619.5,628.5,612.075012,626.049988,610.148743,5811930
10/28/2016,627.25,630.950012,620.049988,629.525024,613.535461,2660268
11/1/2016,628,631.924988,623.525024,629.900024,613.901001,1701208
11/2/2016,625.549988,627.849976,620.75,623.075012,607.249329,3237216
11/3/2016,622.5,630,615.875,627.474976,611.537598,3157906
11/4/2016,626.400024,626.400024,620.875,621.849976,606.055481,2867460
11/7/2016,626,627.424988,620,624.724976,608.857483,2835696
11/8/2016,625.549988,629,620.049988,627.150024,611.220825,2674082
11/9/2016,600,628.700012,597.674988,625.625,609.734558,6822734
11/10/2016,631.875,641.5,627.049988,639.275024,623.037903,5350368
11/11/2016,637,641,632.799988,637.900024,621.697876,3569660
11/15/2016,638.75,644.5,625.325012,627.375,611.440186,6256262
11/16/2016,634,634,620.025024,622.174988,606.372192,4323872
11/17/2016,619.150024,624.450012,612.575012,615.099976,599.476807,2407812
11/18/2016,618,618,604.599976,605.700012,590.315674,3439950
11/21/2016,609.75,609.75,594.174988,599.349976,584.126953,2776260
11/22/2016,603.400024,603.400024,594.674988,599.025024,583.810242,5008892
11/23/2016,601.5,601.5,590.549988,592.375,577.329041,1766346
11/24/2016,592,593.150024,580.450012,582.75,567.948547,7642998
11/25/2016,584.5,596.599976,579,594.650024,579.546387,2984980
11/28/2016,590.125,599.450012,589.049988,592.224976,577.182861,2065090
11/29/2016,592.349976,596.474976,588.25,589.375,574.405273,1966322
11/30/2016,592.5,601,590.549988,599.799988,584.56543,3221420
12/1/2016,601.150024,603.950012,596.5,598.625,583.42041,2238492
12/2/2016,594.5,600.974976,588.349976,594.549988,579.448792,2031336
12/5/2016,593.799988,599.474976,588.25,598.174988,582.98175,2275968
12/6/2016,597.5,601.424988,595.099976,597.224976,582.055847,1351482
12/7/2016,600.924988,602.950012,583.5,590.799988,575.794006,2814096
12/8/2016,593.5,602.775024,593.5,599.75,584.516846,2154848
12/9/2016,599.549988,601.150024,594,599.150024,583.932007,2193976
12/12/2016,596,596.075012,590.549988,592.224976,577.182861,1712636
12/13/2016,590.125,595.174988,589.275024,593.125,578.06012,1263434
12/14/2016,593.5,594,586.700012,587.849976,572.918945,2157072
12/15/2016,582.099976,597.25,581.799988,588.299988,573.357605,2470744
12/16/2016,588.299988,592.5,585.775024,591.150024,576.135193,1627914
12/19/2016,588.400024,589.75,585.25,588.375,573.430664,1580218
12/20/2016,588,592.5,585.849976,590.950012,575.940308,2094996
12/21/2016,592,592.5,587.5,590,575.014404,1329438
12/22/2016,588.200012,589.75,584.200012,586.549988,571.652039,1402858
12/23/2016,585.5,594.625,584.650024,593.125,578.06012,2376258
12/26/2016,589.275024,593.049988,585.049988,587.5,572.577881,2091932
12/27/2016,589.650024,593.450012,586.950012,592.599976,577.54834,2449648
12/28/2016,594.950012,597.474976,590.5,593.375,578.303711,3253920
12/29/2016,592.5,603.974976,590.724976,602.599976,587.294312,4050408
12/30/2016,600,606,599.974976,603.099976,587.781616,2033270
1/2/2017,604.724976,605.049988,596.025024,598.549988,583.34729,1854328
1/3/2017,600.400024,600.974976,592.875,594.950012,579.838745,1923750
1/4/2017,594.924988,596,591.900024,592.75,577.69458,3483560
1/5/2017,594.5,597.25,591.549988,593.099976,578.035583,3388192
1/6/2017,595.049988,599.200012,594.099976,596.825012,581.666138,2762630
1/9/2017,599.424988,602.075012,596.075012,597.599976,582.421387,2286898
1/10/2017,598.099976,608.400024,597.650024,607.174988,591.753174,2773058
1/11/2017,608.75,619.049988,607.75,617,601.328674,4671702
1/12/2017,617.5,621.849976,612.75,617.5,601.815918,1458158
1/13/2017,619.5,619.849976,614.299988,616.25,600.597778,1925206
1/16/2017,616.75,624.724976,616.400024,623.825012,607.980286,1882932
1/17/2017,623.5,626.200012,618.125,619.25,603.521484,1779806
1/18/2017,620.450012,628,620.424988,621.299988,605.51947,2306444
1/19/2017,622.450012,622.450012,617.5,618.150024,602.449402,1756206
1/20/2017,618,622.5,615,618.174988,602.473877,6971034
1/23/2017,618,625,617.900024,622.325012,606.518433,2396924
1/24/2017,625,635.75,624.625,633.775024,617.677612,5130932
1/25/2017,636.299988,647.799988,635.049988,645.299988,628.909851,7818492
1/27/2017,649.5,650,644,645.950012,629.543335,3426118
1/30/2017,646.474976,646.474976,640.275024,642.474976,626.156555,2659814
1/31/2017,641.200012,646.349976,638.5,643.325012,626.985046,3050520
2/1/2017,643.099976,655,640.25,652.849976,636.268005,5455332
2/2/2017,652.849976,652.849976,646.299988,649.349976,632.856934,2985818
2/3/2017,649.5,658,648.25,655.525024,638.875183,4002552
2/6/2017,656.150024,660,655.724976,657.049988,640.361389,2155110
2/7/2017,658,659,651.474976,653.575012,636.97467,1705960
2/8/2017,653.775024,659.349976,649.075012,652.825012,636.243774,2470480
2/9/2017,654.700012,659.950012,646.275024,648.825012,632.345337,2232688
2/10/2017,649.174988,654.375,649,651.799988,635.24469,1648368
2/13/2017,653.775024,657.5,649.599976,655.099976,638.460938,1397896
2/14/2017,657,657,652,655.549988,638.899475,1223030
2/15/2017,656,662,653.724976,661.099976,644.308472,3063470
2/16/2017,661.5,666.5,660.125,663.950012,647.086182,2521850
2/17/2017,722.5,727,680.224976,688.525024,671.036987,201129980
2/20/2017,680.599976,707.724976,679.575012,704.549988,686.654907,5283358
2/21/2017,703.025024,710.900024,698.700012,707.775024,689.798035,3130014
2/22/2017,707.5,709.400024,697.424988,699.575012,681.806274,2648388
2/23/2017,701.900024,710.674988,693.525024,697.150024,679.442993,17247490
2/27/2017,695.450012,699.174988,689.299988,696.799988,679.101746,2340688
2/28/2017,696.450012,698.125,692.25,695.049988,677.396179,1464004
3/1/2017,698.224976,698.25,693.200012,695.825012,678.151489,1740868
3/2/2017,697.275024,698,688.125,690.049988,672.523193,2300994
3/3/2017,692.25,692.25,684.5,688.5,671.012512,1246412
3/6/2017,688.400024,694.950012,686.549988,690.375,672.839966,1839562
3/7/2017,691.125,693.75,688.099976,693.099976,675.495728,1556438
3/8/2017,693.950012,699.599976,690.525024,696.099976,678.419495,1891072
3/9/2017,690.825012,699.349976,690.825012,697.099976,679.394165,1754658
3/10/2017,697.5,704,696.575012,700.049988,682.269226,2930352
3/14/2017,711.049988,712.075012,703.325012,705.349976,687.43457,3577510
3/15/2017,705.474976,710,705.275024,708.299988,690.309631,2135930
3/16/2017,709.049988,711.424988,706.825012,708.674988,690.67511,2490054
3/17/2017,709.275024,713.75,706.424988,712.924988,694.817139,1695232
3/20/2017,713.325012,719.924988,712.974976,718.049988,699.812012,4071172
3/21/2017,717,722.5,717,720.474976,702.175415,2778640
3/22/2017,713.849976,718.5,712.900024,715.450012,697.278137,2818272
3/23/2017,717.200012,717.5,711.450012,715.450012,697.278137,2461236
3/24/2017,716.5,717.224976,711,712.174988,694.086182,1905182
3/27/2017,712,712,702.025024,704.924988,687.020386,2932042
3/28/2017,709.150024,712.349976,706.549988,710.099976,692.063965,4030700
3/29/2017,710.400024,717.400024,710,714.299988,696.157227,4287886
3/30/2017,714,739.974976,712.525024,733.099976,714.479736,17160546
3/31/2017,726.900024,727,718.275024,721.275024,702.955078,4825696
4/3/2017,723,725.049988,713,716.599976,698.398804,2074526
4/5/2017,717.625,723.25,713.775024,716.174988,697.984619,2872040
4/6/2017,715.75,721.5,712.525024,719.25,700.981567,3062208
4/7/2017,715.525024,722.5,714.299988,719.424988,701.152039,2324180
4/10/2017,721.5,721.5,716.325012,717.075012,698.861877,1696938
4/11/2017,717,720.599976,715.75,719.75,701.468872,2178130
4/12/2017,719.5,724.974976,717.75,721.849976,703.515564,1782546
4/13/2017,721.5,724.450012,718.525024,720.150024,701.858704,2402118
4/17/2017,720.150024,721.900024,714.125,718.400024,700.153198,3568528
4/18/2017,720,727.5,719,723.650024,705.269775,1819430
4/19/2017,723.5,728.375,719,724.5,706.098328,2169072
4/20/2017,726.5,733.025024,726.474976,731.075012,712.506165,2890686
4/21/2017,733,749.5,726.650024,748.299988,729.293701,8629016
4/24/2017,749.049988,769.5,748.5,766.525024,747.055847,10103476
4/25/2017,767.525024,772.75,764.799988,768.525024,749.005005,4528890
4/26/2017,771.474976,776.5,734.224976,775.325012,755.632324,3897926
4/27/2017,773.049988,786.974976,773.049988,784.299988,764.379395,8090210
4/28/2017,779.950012,779.950012,768.549988,773.25,753.609985,2718864
5/2/2017,773.5,775.450012,765.174988,770.299988,750.734863,2003520
5/3/2017,777.125,777.125,769.674988,772.150024,752.537903,1253982
5/4/2017,769.625,771.450012,761.299988,767.400024,747.90863,2565514
5/5/2017,771.049988,771.450012,763.150024,766.099976,746.641602,1378948
5/8/2017,769,770,764.275024,767.400024,747.90863,1873626
5/9/2017,767.400024,772.799988,766.325012,767.875,748.371521,1672918
5/10/2017,770,777.5,768.525024,775.900024,756.192688,1171122
5/11/2017,775.5,780,770.5,773.200012,753.561279,1937872
5/12/2017,772.950012,778.450012,768.099976,775.825012,756.119629,3073802
5/15/2017,775,778.599976,771.125,776.700012,756.972412,1402390
5/16/2017,777.5,781,774.125,779.825012,760.018005,1795188
5/17/2017,779.400024,782.700012,775.75,778.575012,758.799805,1736236
5/18/2017,774.5,780.75,774.049988,778.549988,758.775269,1553640
5/19/2017,779.75,784.950012,772.625,780.625,760.797668,1427068
5/22/2017,782.549988,790,781.549988,788,767.985352,1430026
5/23/2017,790,791.775024,782.5,784.549988,764.623047,1540086
5/24/2017,784.525024,787.724976,781,783.375,763.477844,1733694
5/25/2017,783.549988,814.700012,783.549988,808.575012,788.03772,10045402
5/26/2017,803.325012,816,800.549988,813,792.350281,2721578
5/29/2017,809.900024,824,808.825012,815.950012,795.225464,2958170
5/30/2017,815,816.75,808.075012,814.525024,793.83667,2217092
5/31/2017,812.5,821.5,811.575012,818.099976,797.320801,2659456
6/1/2017,819.5,819.924988,810.275024,814.299988,793.617432,1679770
6/2/2017,817,823.049988,813.099976,817.125,796.370544,1606772
6/5/2017,816.849976,819.474976,812.5,817.775024,797.004089,1449950
6/6/2017,817.5,821.900024,815,819.474976,798.66095,2501316
6/7/2017,820.200012,822.450012,815.174988,820.400024,799.5625,1277138
6/8/2017,821.950012,829.700012,820.825012,822.375,801.487244,2124384
6/9/2017,820.049988,835,820.049988,833.400024,812.2323,2652636
6/12/2017,832,838,830,834.375,813.182495,1985706
6/13/2017,830.875,845.950012,830.5,838.349976,817.056396,2525810
6/14/2017,837.5,839.974976,833.5,835.599976,814.376404,1929180
6/15/2017,834,837.799988,826.799988,832.174988,811.03833,1763346
6/16/2017,832.5,837.349976,829.049988,834.625,813.426147,1877552
6/19/2017,835.5,848,834.200012,846.450012,824.950806,1912766
6/20/2017,845,847,839.924988,843.275024,821.856445,1830132
6/21/2017,841.299988,850.625,839.799988,849.349976,827.7771,1705466
6/22/2017,847.474976,858,845.599976,849,827.435974,3337730
6/23/2017,851,851.375,837.599976,839.325012,818.006714,2608734
6/27/2017,844.5,847.5,828.125,833.825012,812.646423,3000216
6/28/2017,832.5,837.5,828.900024,833.224976,812.061646,2224518
6/29/2017,833.5,840.950012,825.549988,831.525024,815.789795,4593854
6/30/2017,826.900024,830,821.5,826.025024,810.39386,2165216
7/3/2017,826.299988,833.75,823.625,829.299988,813.606812,1752166
7/4/2017,830.125,833.349976,826,826.674988,811.031555,1883040
